Companies,Categories,City,Country,Customer Name,Market,Customer ID,Order Date,Year (OrderDate),Order ID,Order Priority,Product ID,Region,Segment,State,Discount,Profit,Sales,Shipping Cost,Target Sales
Toy machine skateboard,Electric Skateboard,San Diego,United States,Xylona Preis,USCA,XP-218654,06/10/2012,2012,CA-2011-134677,Medium,TEC-AC-10001445,West,Consumer,California,0,1.9089,9.1,0.42,10.9989
Alien workshop,The Carve Skateboard,San Diego,United States,Ruben Dartt,USCA,RD-199004,10/11/2012,2012,CA-2011-158372,Low,TEC-AC-10004209,West,Consumer,California,0,4.2861,11,2.14,15.2761
Baker Skateboard,The Carve Skateboard,San Diego,United States,Richard Bierner,USCA,RB-194354,29/03/2013,2013,US-2012-103996,High,TEC-AC-10003116,West,Consumer,California,0,20.7675,53.3,4.99,32.4825
Girl skateboard,The Carve Skateboard,Pomona,United States,Zuschuss Carroll,USCA,ZC-219104,13/04/2013,2013,CA-2012-133452,Medium,TEC-AC-10002800,West,Consumer,California,0,69.986,200,11.7,269.946
Element Skateboard,Classic Longboard Skateboard,San Diego,United States,Roland Fjeld,USCA,RF-197354,18/07/2013,2013,CA-2012-111206,High,TEC-AC-10003095,West,Consumer,California,0,176.7864,520,68.63,343.1736
zero skateboard,Downhill Longboard Skateboard,La Quinta,United States,Lori Olson,USCA,LO-171704,06/09/2013,2013,CA-2012-143238,Medium,TEC-AC-10003499,West,Corporate,California,0,18.0648,46.3,9.21,64.3848
real skateboard,Electric Skateboard,San Diego,United States,Jay Fein,USCA,JF-153554,23/10/2013,2013,CA-2012-132486,High,TEC-AC-10000710,West,Consumer,California,0,63.7776,148.3,18.39,84.5424
Plan B skateboard,Electric Skateboard,San Diego,United States,Maria Zettner,USCA,MZ-173354,08/11/2013,2013,CA-2012-117611,Critical,TEC-AC-10002049,West,Home Office,California,0,66.9546,372,90.18,438.9246
Santa cruz skateboard,The Carve Skateboard,Brentwood,United States,Alan Hwang,USCA,AH-102104,10/11/2013,2013,CA-2012-155040,Medium,TEC-AC-10004469,West,Consumer,California,0,35.156,79.9,5.46,115.056
Chocolate skateboard,Classic Longboard Skateboard,Temecula,United States,Rob Dowd,USCA,RD-195854,13/12/2013,2013,CA-2012-157770,Critical,TEC-AC-10001552,West,Consumer,California,0,27.3735,248.9,83.43,276.2235
Toy machine skateboard,Downhill Longboard Skateboard,Temecula,United States,Rob Dowd,USCA,RD-195854,13/12/2013,2013,CA-2012-157770,Critical,TEC-AC-10003399,West,Consumer,California,0,15.2208,36.2,11.96,21.0192
Alien workshop,Electric Skateboard,Visalia,United States,Kean Nguyen,USCA,KN-164504,27/12/2013,2013,CA-2012-155145,Medium,TEC-AC-10003709,West,Corporate,California,0,3.4848,7.9,0.85,11.4048
Chocolate skateboard,The Carve Skateboard,Fresno,United States,Laura Armstrong,USCA,LA-167804,09/01/2014,2014,CA-2013-108882,Medium,TEC-AC-10000420,West,Corporate,California,0,118.983,350,22.1,230.967
Baker Skateboard,The Carve Skateboard,Hesperia,United States,Grace Kelly,USCA,GK-146204,24/04/2014,2014,CA-2013-162138,High,TEC-AC-10001908,West,Corporate,California,0,34.9965,100,3.14,64.9935
Girl skateboard,The Carve Skateboard,Mission Viejo,United States,Vivian Mathis,USCA,VM-218354,13/05/2014,2014,US-2013-123610,Medium,TEC-AC-10004518,West,Consumer,California,0,46.8,120,8.96,73.2
Element Skateboard,Classic Longboard Skateboard,Santa Barbara,United States,Maria Etezadi,USCA,ME-173204,07/06/2014,2014,CA-2013-160717,Medium,TEC-AC-10002134,West,Home Office,California,0,3.7744,27,1.59,30.7344
zero skateboard,Downhill Longboard Skateboard,San Diego,United States,Marina Lichtenstein,USCA,ML-173954,06/09/2014,2014,CA-2013-137673,Medium,TEC-AC-10002345,West,Corporate,California,0,29,116,10.42,145
real skateboard,Electric Skateboard,San Diego,United States,Kelly Collister,USCA,KC-165404,12/09/2014,2014,CA-2013-145625,Medium,TEC-AC-10003832,West,Consumer,California,0,636.0003,3347.4,32.24,3983.3703
Plan B skateboard,The Carve Skateboard,San Jose,United States,Logan Haushalter,USCA,LH-171554,06/11/2014,2014,CA-2013-144092,High,TEC-AC-10002305,West,Consumer,California,0,12.96,72,12.35,59.04
Santa cruz skateboard,Classic Longboard Skateboard,Oakland,United States,Philip Fox,USCA,PF-191654,10/11/2014,2014,CA-2013-138233,Medium,TEC-AC-10002001,West,Consumer,California,0,177.5889,480,17.47,657.5589
Chocolate skateboard,Downhill Longboard Skateboard,San Diego,United States,Patrick Gardner,USCA,PG-188204,19/11/2014,2014,CA-2013-103464,Medium,TEC-AC-10002842,West,Consumer,California,0,95.2,595,52.03,499.8
Toy machine skateboard,Electric Skateboard,Montebello,United States,Brendan Murry,USCA,BM-115754,21/11/2014,2014,CA-2013-142615,High,TEC-AC-10004803,West,Corporate,California,0,3.9032,27.9,5.48,31.7832
Alien workshop,The Carve Skateboard,Anaheim,United States,William Brown,USCA,WB-218504,12/12/2014,2014,CA-2013-165330,Critical,TEC-AC-10000057,West,Consumer,California,0,25.1916,120,26.49,94.7684
Baker Skateboard,The Carve Skateboard,San Diego,United States,Tanja Norvell,USCA,TN-210404,17/12/2014,2014,CA-2013-155446,Medium,TEC-AC-10001445,West,Home Office,California,0,4.4541,21.2,1.66,25.6641
Girl skateboard,The Carve Skateboard,San Diego,United States,Jeremy Ellison,USCA,JE-154754,19/12/2014,2014,CA-2013-133795,Medium,TEC-AC-10003832,West,Consumer,California,0,146.7693,772.5,0.29,625.7007
Element Skateboard,Classic Longboard Skateboard,San Diego,United States,Jeremy Ellison,USCA,JE-154754,19/12/2014,2014,CA-2013-133795,Medium,TEC-AC-10001465,West,Consumer,California,0,21.792,72.6,3.04,94.432
zero skateboard,Downhill Longboard Skateboard,Costa Mesa,United States,Beth Thompson,USCA,BT-113054,29/01/2015,2015,CA-2014-115994,High,TEC-AC-10000580,West,Home Office,California,0,26.3967,240,42.11,266.3667
real skateboard,Electric Skateboard,Pasadena,United States,Luke Weiss,USCA,LW-172154,12/04/2015,2015,CA-2014-166128,Low,TEC-AC-10001767,West,Consumer,California,0,21.9945,200,30.67,177.9555
Plan B skateboard,Electric Skateboard,Santa Ana,United States,Pauline Johnson,USCA,PJ-190154,15/05/2015,2015,CA-2014-143686,High,TEC-AC-10001838,West,Consumer,California,0,601.9699,1399.9,309.52,2001.8999
Santa cruz skateboard,The Carve Skateboard,Westminster,United States,Toby Carlisle,USCA,TC-212954,15/07/2015,2015,CA-2014-121048,High,TEC-AC-10000991,West,Consumer,California,0,19.7358,141,20.51,121.2342
Chocolate skateboard,Classic Longboard Skateboard,Westminster,United States,Jeremy Lonsdale,USCA,JL-155054,08/08/2015,2015,CA-2014-156776,High,TEC-AC-10004803,West,Consumer,California,0,7.8064,55.8,7.37,47.9536
Chocolate skateboard,Downhill Longboard Skateboard,La Mesa,United States,Sample Company A,USCA,SC-200504,04/09/2015,2015,CA-2014-123022,Medium,TEC-AC-10000474,West,Home Office,California,0,85.491,285,23.1,370.461
Baker Skateboard,Electric Skateboard,San Diego,United States,Chris Selesnick,USCA,CS-122504,09/10/2015,2015,CA-2014-105487,Medium,TEC-AC-10002305,West,Corporate,California,0,6.48,36,2.95,42.48
Girl skateboard,The Carve Skateboard,San Diego,United States,Chris Selesnick,USCA,CS-122504,09/10/2015,2015,CA-2014-105487,Medium,TEC-AC-10003610,West,Corporate,California,0,115.1808,240,19.56,124.7792
Element Skateboard,The Carve Skateboard,Sacramento,United States,Jane Waco,USCA,JW-152204,14/10/2015,2015,CA-2014-135909,Low,TEC-AC-10002335,West,Corporate,California,0,39.8886,209.9,21.28,170.0514
zero skateboard,The Carve Skateboard,San Diego,United States,Clay Rozendal,USCA,CR-125804,04/11/2015,2015,US-2014-105998,Medium,TEC-AC-10004469,West,Home Office,California,0,87.89,199.8,21.95,111.86
real skateboard,Classic Longboard Skateboard,Brentwood,United States,Deborah Brumfield,USCA,DB-132704,08/11/2015,2015,CA-2014-122504,Medium,TEC-AC-10003289,West,Home Office,California,0,13.7931,60,2.82,46.1769
Plan B skateboard,Downhill Longboard Skateboard,Coachella,United States,Matt Collister,USCA,MC-175904,10/11/2015,2015,CA-2014-159597,High,TEC-AC-10004171,West,Corporate,California,0,43.9956,100,12.28,55.9944
Santa cruz skateboard,Electric Skateboard,Modesto,United States,Gary Hwang,USCA,GH-144254,11/11/2015,2015,CA-2014-141138,Medium,TEC-AC-10001772,West,Consumer,California,0,43.5981,111.8,10.04,68.1919
Chocolate skateboard,Downhill Longboard Skateboard,Oxnard,United States,Sanjit Engle,USCA,SE-201104,14/11/2015,2015,CA-2014-123624,High,TEC-AC-10000682,West,Consumer,California,0,29.0325,83,6.27,111.9825
Toy machine skateboard,The Carve Skateboard,Sunnyvale,United States,Kalyca Meade,USCA,KM-162254,17/12/2015,2015,CA-2014-137463,Medium,TEC-AC-10000358,West,Corporate,California,0,45.588,190,17.06,144.362
Alien workshop,Classic Longboard Skateboard,Sunnyvale,United States,Kalyca Meade,USCA,KM-162254,17/12/2015,2015,CA-2014-137463,Medium,TEC-AC-10000057,West,Corporate,California,0,31.4895,150,4.16,181.4395
Baker Skateboard,Downhill Longboard Skateboard,Encinitas,United States,Russell Applegate,USCA,RA-199154,19/12/2015,2015,CA-2014-140585,Medium,TEC-AC-10003610,West,Consumer,California,0,57.5904,120,15.47,62.3896
Girl skateboard,Electric Skateboard,San Diego,United States,Cynthia Delaney,USCA,CD-127904,03/02/2012,2012,CA-2011-139857,Medium,OFF-FA-10001843,West,Home Office,California,0,5.8045,12.4,0.29,18.1545
Element Skateboard,The Carve Skateboard,San Diego,United States,Deborah Brumfield,USCA,DB-132704,05/02/2012,2012,CA-2011-107181,High,OFF-PA-10000350,West,Home Office,California,0,16.0928,34.2,3.16,18.1472
zero skateboard,The Carve Skateboard,Burbank,United States,Sample Company A,USCA,SC-200504,18/03/2012,2012,US-2011-131275,Medium,OFF-ST-10000078,West,Home Office,California,0,334.1142,1856.2,93.9,1522.0758
real skateboard,The Carve Skateboard,San Gabriel,United States,Beth Thompson,USCA,BT-113054,25/04/2012,2012,CA-2011-166954,High,OFF-AP-10001391,West,Home Office,California,0,78.5088,270.7,45.48,192.2112
Plan B skateboard,Classic Longboard Skateboard,San Diego,United States,Bradley Talbott,USCA,BT-115304,21/05/2012,2012,CA-2011-104780,Medium,OFF-AR-10003514,West,Home Office,California,0,10.5072,31.8,3.17,21.3328
Santa cruz skateboard,Downhill Longboard Skateboard,San Diego,United States,Emily Ducich,USCA,ED-138854,09/08/2012,2012,CA-2011-110527,Medium,OFF-LA-10000262,West,Home Office,California,0,9.6048,20.9,0.77,11.2752
Chocolate skateboard,Electric Skateboard,San Diego,United States,Karen Ferguson,USCA,KF-162854,26/09/2012,2012,CA-2011-132451,Critical,OFF-PA-10004888,West,Home Office,California,0,9.3312,19.4,5.1,28.7712
Toy machine skateboard,Electric Skateboard,Manteca,United States,Tanja Norvell,USCA,TN-210404,10/10/2012,2012,CA-2011-140403,Critical,OFF-EN-10001219,West,Home Office,California,0,7.4872,15.3,3.51,22.7672
Alien workshop,The Carve Skateboard,Moreno Valley,United States,Cynthia Delaney,USCA,CD-127904,27/12/2012,2012,CA-2011-166961,Medium,OFF-AP-10001366,West,Home Office,California,0,2.9646,11,0.95,13.9446
Chocolate skateboard,Classic Longboard Skateboard,Moreno Valley,United States,Cynthia Delaney,USCA,CD-127904,27/12/2012,2012,CA-2011-166961,Medium,OFF-FA-10003485,West,Home Office,California,0,3.6156,7.9,0.3,11.4756
Baker Skateboard,Downhill Longboard Skateboard,Moreno Valley,United States,Cynthia Delaney,USCA,CD-127904,27/12/2012,2012,CA-2011-166961,Medium,OFF-ST-10004507,West,Home Office,California,0,13.8915,51.5,0.19,37.5585
Girl skateboard,Electric Skateboard,San Diego,United States,Bryan Spruell,USCA,BS-118004,26/09/2013,2013,CA-2012-122371,Medium,OFF-EN-10000056,West,Home Office,California,0,58.4962,124.5,2.74,65.9638
Element Skateboard,The Carve Skateboard,San Diego,United States,Bryan Spruell,USCA,BS-118004,26/09/2013,2013,CA-2012-122371,Medium,OFF-ST-10002370,West,Home Office,California,0,18.6093,64.2,6.21,82.7793
zero skateboard,The Carve Skateboard,San Diego,United States,Maria Zettner,USCA,MZ-173354,08/11/2013,2013,CA-2012-117611,Critical,OFF-FA-10002280,West,Home Office,California,0,2.4,5,0.69,2.6
real skateboard,The Carve Skateboard,Roseville,United States,Jesus Ocampo,USCA,JO-155504,09/11/2013,2013,CA-2012-126466,Medium,OFF-FA-10000490,West,Home Office,California,0,1.1656,2.5,0.22,3.6456
Plan B skateboard,Classic Longboard Skateboard,Santa Ana,United States,Eileen Kiefer,USCA,EK-137954,29/11/2013,2013,CA-2012-154340,High,OFF-AR-10003582,West,Home Office,California,0,15.764,56.3,8.52,40.536
Santa cruz skateboard,Downhill Longboard Skateboard,Thousand Oaks,United States,Katherine Murray,USCA,KM-163754,06/12/2013,2013,CA-2012-148628,Medium,OFF-PA-10003883,West,Home Office,California,0,15.065,32.8,1.55,17.685
Chocolate skateboard,Electric Skateboard,Oakland,United States,Dianna Wilson,USCA,DW-134804,07/01/2014,2014,CA-2013-101938,Medium,OFF-AR-10003696,West,Home Office,California,0,10.0282,34.6,3.06,44.6082
Toy machine skateboard,The Carve Skateboard,San Diego,United States,Michael Granlund,USCA,MG-178904,05/03/2014,2014,CA-2013-154053,Medium,OFF-AR-10003727,West,Home Office,California,0,4.9271,17,1.61,21.9171
Alien workshop,Classic Longboard Skateboard,San Diego,United States,Julie Kriz,USCA,JK-161204,16/04/2014,2014,CA-2013-117849,High,OFF-PA-10004327,West,Home Office,California,0,68.976,143.7,18.75,74.724
Baker Skateboard,Downhill Longboard Skateboard,Bakersfield,United States,Frank Merwin,USCA,FM-142904,08/06/2014,2014,CA-2013-103163,Medium,OFF-PA-10004000,West,Home Office,California,0,2.3177,4.7,0.28,7.0477
Girl skateboard,Electric Skateboard,Huntington Beach,United States,Laurel Beltran,USCA,LB-167954,02/09/2014,2014,CA-2013-124583,High,OFF-EN-10002500,West,Home Office,California,0,5.751,12.8,1.35,7.029
Element Skateboard,The Carve Skateboard,Laguna Niguel,United States,Becky Castell,USCA,BC-111254,17/09/2014,2014,US-2013-134369,Low,OFF-PA-10002195,West,Home Office,California,0,6.3504,13,1.7,19.3104
zero skateboard,The Carve Skateboard,Lake Forest,United States,Daniel Byrd,USCA,DB-129104,04/10/2014,2014,CA-2013-101672,Medium,OFF-LA-10002271,West,Home Office,California,0,2.9568,6.2,0.39,9.1168
real skateboard,The Carve Skateboard,Lake Forest,United States,Daniel Byrd,USCA,DB-129104,04/10/2014,2014,CA-2013-101672,Medium,OFF-PA-10001878,West,Home Office,California,0,45.9754,97.8,6.84,51.8446
Plan B skateboard,Classic Longboard Skateboard,Lake Forest,United States,Daniel Byrd,USCA,DB-129104,04/10/2014,2014,CA-2013-101672,Medium,OFF-PA-10004610,West,Home Office,California,0,3.852,8.6,0.84,12.412
Santa cruz skateboard,Downhill Longboard Skateboard,Oceanside,United States,Penelope Sewall,USCA,PS-190454,08/11/2014,2014,CA-2013-164896,Medium,OFF-PA-10002246,West,Home Office,California,0,6.321,12.9,0.8,19.221
Chocolate skateboard,Electric Skateboard,Oxnard,United States,Laurel Beltran,USCA,LB-167954,02/12/2014,2014,US-2013-155768,High,OFF-EN-10001219,West,Home Office,California,0,11.2308,22.9,0.01,11.6892
Chocolate skateboard,Electric Skateboard,Oxnard,United States,Laurel Beltran,USCA,LB-167954,02/12/2014,2014,US-2013-155768,High,OFF-PA-10001357,West,Home Office,California,0,22.992,47.9,3.66,70.892
Baker Skateboard,The Carve Skateboard,Oxnard,United States,Laurel Beltran,USCA,LB-167954,02/12/2014,2014,US-2013-155768,High,OFF-ST-10002292,West,Home Office,California,0,222.588,1112.9,63.07,890.352
Girl skateboard,Classic Longboard Skateboard,Long Beach,United States,Sanjit Jacobs,USCA,SJ-201254,11/12/2014,2014,CA-2013-147123,High,OFF-PA-10000575,West,Home Office,California,0,36.9288,80.3,8.9,117.2088
Element Skateboard,Downhill Longboard Skateboard,Santa Ana,United States,Eugene Moren,USCA,EM-141404,28/12/2014,2014,US-2013-131058,High,OFF-LA-10001613,West,Home Office,California,0,9.8784,20.2,3.56,30.0384
zero skateboard,Electric Skateboard,Manteca,United States,Karen Ferguson,USCA,KF-162854,14/03/2015,2015,CA-2014-166296,Low,OFF-PA-10004359,West,Home Office,California,0,150.984,314.6,32.13,163.566
real skateboard,The Carve Skateboard,Fresno,United States,Brendan Dodson,USCA,BD-115604,28/03/2015,2015,CA-2014-124716,High,OFF-PA-10000859,West,Home Office,California,0,5.97,11.9,0.41,5.97
Plan B skateboard,The Carve Skateboard,Fresno,United States,Brendan Dodson,USCA,BD-115604,28/03/2015,2015,CA-2014-124716,High,OFF-PA-10001144,West,Home Office,California,0,53.2608,111,13.75,164.2208
Santa cruz skateboard,The Carve Skateboard,Fresno,United States,Brendan Dodson,USCA,BD-115604,28/03/2015,2015,CA-2014-124716,High,OFF-PA-10000740,West,Home Office,California,0,21.0128,45.7,6.77,24.6672
Chocolate skateboard,Classic Longboard Skateboard,Santa Barbara,United States,Michael Granlund,USCA,MG-178904,25/04/2015,2015,CA-2014-166933,High,OFF-FA-10002676,West,Home Office,California,0,0.6516,1.8,0.23,2.4616
Toy machine skateboard,Downhill Longboard Skateboard,Apple Valley,United States,Katrina Bavinger,USCA,KB-164054,05/09/2015,2015,CA-2014-101182,Medium,OFF-PA-10001800,West,Home Office,California,0,6.2208,13,1.72,19.1808
Alien workshop,Electric Skateboard,Long Beach,United States,Karen Ferguson,USCA,KF-162854,12/09/2015,2015,CA-2014-149559,Critical,OFF-EN-10002312,West,Home Office,California,0,10.8682,22.2,6.24,11.3118
Baker Skateboard,Downhill Longboard Skateboard,Long Beach,United States,Karen Ferguson,USCA,KF-162854,12/09/2015,2015,CA-2014-149559,Critical,OFF-PA-10003172,West,Home Office,California,0,6.2208,13,0.2,19.1808
Girl skateboard,The Carve Skateboard,Danville,United States,Nancy Lomonaco,USCA,NL-183104,03/11/2015,2015,US-2014-163790,Critical,OFF-AR-10003469,West,Home Office,California,0,4.224,8.8,3.22,4.576
Element Skateboard,Classic Longboard Skateboard,Danville,United States,Nancy Lomonaco,USCA,NL-183104,03/11/2015,2015,US-2014-163790,Critical,OFF-EN-10001335,West,Home Office,California,0,38.29,76.6,12.32,38.29
zero skateboard,Downhill Longboard Skateboard,Danville,United States,Nancy Lomonaco,USCA,NL-183104,03/11/2015,2015,US-2014-163790,Critical,OFF-FA-10004838,West,Home Office,California,0,0.1674,5.6,1.46,5.7474
real skateboard,Electric Skateboard,Danville,United States,Nancy Lomonaco,USCA,NL-183104,03/11/2015,2015,US-2014-163790,Critical,OFF-ST-10001511,West,Home Office,California,0,22.6275,452.6,86.11,429.9225
Plan B skateboard,The Carve Skateboard,Riverside,United States,Thomas Brumley,USCA,TB-211904,11/11/2015,2015,CA-2014-162096,Critical,OFF-AR-10002221,West,Home Office,California,0,2.106,7.8,1.74,9.906
Santa cruz skateboard,The Carve Skateboard,Escondido,United States,Eileen Kiefer,USCA,EK-137954,17/11/2015,2015,CA-2014-108091,Medium,OFF-AR-10000255,West,Home Office,California,0,6.0736,23.4,1.11,29.4336
Chocolate skateboard,The Carve Skateboard,Pasadena,United States,Barry Franz,USCA,BF-110054,22/11/2015,2015,CA-2014-103380,Medium,OFF-AP-10001492,West,Home Office,California,0,2.2412,8.6,0.73,6.3788
Toy machine skateboard,Classic Longboard Skateboard,Pasadena,United States,Barry Franz,USCA,BF-110054,22/11/2015,2015,CA-2014-103380,Medium,OFF-AR-10003856,West,Home Office,California,0,1.4456,5.6,0.4,7.0056
Alien workshop,Downhill Longboard Skateboard,Pasadena,United States,Barry Franz,USCA,BF-110054,22/11/2015,2015,CA-2014-103380,Medium,OFF-FA-10004248,West,Home Office,California,0,3.5178,9,0.26,5.5022
Chocolate skateboard,Electric Skateboard,Pasadena,United States,Barry Franz,USCA,BF-110054,22/11/2015,2015,CA-2014-103380,Medium,OFF-ST-10003442,West,Home Office,California,0,15.2712,56.6,5.7,71.8312
Baker Skateboard,Electric Skateboard,San Diego,United States,Mike Pelletier,USCA,MP-181754,15/12/2015,2015,CA-2014-169859,High,OFF-EN-10000461,West,Home Office,California,0,20.539,43.7,7.57,23.161
Girl skateboard,The Carve Skateboard,Huntington Beach,United States,Dean Katz,USCA,DK-132254,14/03/2012,2012,CA-2011-157623,High,OFF-AR-10003723,West,Corporate,California,0,1.2506,3.4,0.4,2.1294
